time,DailyPrecipitation
7/02/10,0.403938621
8/02/10,1.34802926
9/02/10,0.767044127
10/02/10,2.77716994
11/02/10,1.18477845
12/02/10,0.002803936
13/02/10,0.012456866
14/02/10,1.4693917
15/02/10,8.00260925
16/02/10,19.2949696
17/02/10,1.37203407
18/02/10,8.88624859
19/02/10,0.695572138
20/02/10,0.302527666
21/02/10,7.40872478
22/02/10,2.63632345
23/02/10,22.7170582
24/02/10,10.6730509
25/02/10,6.5098505
26/02/10,25.0790997
27/02/10,2.39073992
28/02/10,2.39158082
1/03/10,8.17504883
2/03/10,14.7428837
3/03/10,8.0046339
4/03/10,12.7146435
5/03/10,1.63731158
6/03/10,6.15321255
7/03/10,1.45219004
8/03/10,4.28527689
9/03/10,1.06007016
10/03/10,27.8857365
11/03/10,8.58645248
12/03/10,5.11293793
13/03/10,17.0283642
14/03/10,34.9673691
15/03/10,2.64881873
16/03/10,0.223965704
17/03/10,18.6229534
18/03/10,11.3549204
19/03/10,1.22588956
20/03/10,2.20395398
21/03/10,2.24856186
22/03/10,0.01931919
23/03/10,0.097840719
24/03/10,24.6774082
25/03/10,5.92379904
26/03/10,7.64828396
27/03/10,0.261276692
28/03/10,1.63886082
29/03/10,5.51729918
30/03/10,5.56797934
31/03/10,12.2742262
1/04/10,4.03201866
2/04/10,0.020655522
3/04/10,0.082118057
4/04/10,3.49077129
5/04/10,43.9720917
6/04/10,3.88416386
7/04/10,20.9143181
8/04/10,11.4966421
9/04/10,26.3518372
10/04/10,21.5319633
11/04/10,19.1258583
12/04/10,0.439477772
13/04/10,9.19870186
14/04/10,9.17025852
15/04/10,0.760923028
16/04/10,27.7030602
17/04/10,0.394904792
18/04/10,2.60643029
19/04/10,6.10917854
20/04/10,2.83342052
21/04/10,5.48940849
22/04/10,3.09664345
23/04/10,3.03825068
24/04/10,8.71776485
25/04/10,3.29532862
26/04/10,8.21962357
27/04/10,10.8569565
28/04/10,8.09393501
29/04/10,6.55214787
30/04/10,8.91300964
1/05/10,3.39504647
2/05/10,69.8586349
3/05/10,12.3783522
4/05/10,19.5036469
5/05/10,7.97894812
6/05/10,0.817464471
7/05/10,40.4960136
8/05/10,5.23553705
9/05/10,2.46422768
10/05/10,0.158762053
11/05/10,2.47797298
12/05/10,0.246847078
13/05/10,0.15588899
14/05/10,0.033854127
15/05/10,0.834676027
16/05/10,1.11877692
17/05/10,21.0255413
18/05/10,1.56807446
19/05/10,25.6251297
20/05/10,10.7609005
21/05/10,20.9657097
22/05/10,2.17497587
23/05/10,0.07113941
24/05/10,0.065795764
25/05/10,10.1214867
26/05/10,18.6276188
27/05/10,1.66554797
28/05/10,63.9093399
29/05/10,2.52253056
30/05/10,2.45202589
31/05/10,42.1391487
1/06/10,19.7103024
2/06/10,16.6470871
3/06/10,39.3430023
4/06/10,10.8076544
5/06/10,4.62801838
6/06/10,0.676040828
7/06/10,0.01883352
8/06/10,7.03302097
9/06/10,8.62742519
10/06/10,11.7924051
11/06/10,8.64278126
12/06/10,1.54396939
13/06/10,26.4239922
14/06/10,4.58036423
15/06/10,0.41973719
16/06/10,80.7453461
17/06/10,13.6572943
18/06/10,24.1279335
19/06/10,34.0803986
20/06/10,3.00257492
21/06/10,6.1006813
22/06/10,11.6526384
23/06/10,0.196191281
24/06/10,3.18728352
25/06/10,19.0712471
26/06/10,9.8646183
27/06/10,4.700634
28/06/10,16.7947159
29/06/10,5.05349874
30/06/10,4.09552765
1/07/10,13.8384514
2/07/10,0.113559119
3/07/10,6.86273098
4/07/10,1.09300232
5/07/10,0.747943342
6/07/10,15.244875
7/07/10,48.9413834
8/07/10,6.38942909
9/07/10,28.1156483
10/07/10,119.874268
11/07/10,2.36100507
12/07/10,0.000786792
13/07/10,43.4818916
14/07/10,0.179143116
15/07/10,91.4400864
16/07/10,2.52134895
17/07/10,12.8877668
18/07/10,0.214139104
19/07/10,0.536559284
20/07/10,0
21/07/10,0
22/07/10,1.31415594
23/07/10,12.9293222
24/07/10,0.343091786
25/07/10,7.39919853
26/07/10,13.7776747
27/07/10,15.9721565
28/07/10,3.9669373
29/07/10,12.102088
30/07/10,1.9527936
31/07/10,4.11815071
1/08/10,1.61734486
2/08/10,18.1610012
3/08/10,1.07279336
4/08/10,8.7623291
5/08/10,12.8218746
6/08/10,10.6799574
7/08/10,1.88983607
8/08/10,0.994932353
9/08/10,2.57307744
10/08/10,5.08000803
11/08/10,0.482258856
12/08/10,16.1574059
13/08/10,4.32401323
14/08/10,17.4228439
15/08/10,4.34976482
16/08/10,0.32308057
17/08/10,0.019335153
18/08/10,19.0318508
19/08/10,0.303753912
20/08/10,5.25020504
21/08/10,19.1781998
22/08/10,2.3943584
23/08/10,0.063462526
24/08/10,4.20582676
25/08/10,21.2967453
26/08/10,4.85084105
27/08/10,25.2850304
28/08/10,0.095697984
29/08/10,12.1194534
30/08/10,6.53525209
31/08/10,4.70949364
1/09/10,8.63913918
2/09/10,3.76281261
3/09/10,4.58146715
4/09/10,5.19739294
5/09/10,6.08816767
6/09/10,26.8351593
7/09/10,60.3020782
8/09/10,4.33009052
9/09/10,1.76325214
10/09/10,8.53715706
11/09/10,33.534317
12/09/10,23.2928371
13/09/10,0.47875917
14/09/10,1.12988567
15/09/10,2.12895036
16/09/10,2.98651171
17/09/10,0.895519674
18/09/10,1.25797689
19/09/10,5.45651484
20/09/10,2.55044842
21/09/10,4.04847717
22/09/10,0.793587506
23/09/10,13.9142723
24/09/10,1.19692945
25/09/10,1.45077252
26/09/10,0.357689768
27/09/10,2.18182588
28/09/10,1.23088264
29/09/10,0.22671628
30/09/10,1.94567299
1/10/10,9.05170345
2/10/10,0.65260303
3/10/10,0.121745169
4/10/10,44.5665092
5/10/10,3.76778626
6/10/10,0.031834409
7/10/10,7.83008385
8/10/10,0.204137921
9/10/10,12.7385521
10/10/10,7.77927399
11/10/10,0.073796846
12/10/10,0.209573045
13/10/10,5.30726957
14/10/10,17.8420963
15/10/10,46.4765816
16/10/10,3.45028019
17/10/10,2.86013865
18/10/10,1.15231907
19/10/10,2.28118896
20/10/10,24.6794872
21/10/10,5.7303319
22/10/10,0.747755289
23/10/10,0.060819514
24/10/10,8.88123417
25/10/10,4.40326023
26/10/10,19.0313473
27/10/10,0.25426501
28/10/10,1.19538629
29/10/10,0.644219458
30/10/10,7.34157276
31/10/10,5.46342659
1/11/10,3.46287537
2/11/10,2.7505796
3/11/10,0.06793537
4/11/10,0.967088699
5/11/10,8.56580734
6/11/10,5.00789213
7/11/10,7.8642025
8/11/10,6.8701334
9/11/10,6.29803133
10/11/10,15.2402067
11/11/10,2.31348968
12/11/10,6.67459393
13/11/10,14.9953318
14/11/10,0.378144115
15/11/10,0.182185128
16/11/10,34.6797142
17/11/10,18.5700836
18/11/10,0.237707928
19/11/10,6.2469964
20/11/10,3.25319552
21/11/10,42.6994095
22/11/10,10.3897591
23/11/10,0.323500663
24/11/10,0.006736083
25/11/10,0.330481589
26/11/10,1.89542234
27/11/10,1.08949435
28/11/10,0.414883316
29/11/10,14.7680244
30/11/10,7.92318916
1/12/10,25.4355087
2/12/10,29.0987892
3/12/10,29.5453148
4/12/10,1.661093
5/12/10,0.002423007
6/12/10,10.9350328
7/12/10,1.25205934
8/12/10,0.992771029
9/12/10,3.24636602
10/12/10,8.69608498
11/12/10,3.58768845
12/12/10,4.52538586
13/12/10,1.44447255
14/12/10,1.84500587
15/12/10,5.1069417
16/12/10,1.1003598
17/12/10,10.5498734
18/12/10,11.1967115
19/12/10,4.81992292
20/12/10,0.755804658
21/12/10,38.3628578
22/12/10,10.4320345
23/12/10,21.9862251
24/12/10,9.58131027
25/12/10,11.3056421
26/12/10,1.6261003
27/12/10,3.95322299
28/12/10,0.630406916
29/12/10,2.15286064
30/12/10,0.202484012
31/12/10,0
1/01/11,0
2/01/11,0.300455153
3/01/11,0.624112964
4/01/11,9.1728363
5/01/11,29.6033535
6/01/11,16.254076
7/01/11,9.16736031
8/01/11,3.78943706
9/01/11,26.1927776
10/01/11,11.829402
11/01/11,0.97184968
12/01/11,0.347324133
13/01/11,0.109266229
14/01/11,0.15710637
15/01/11,11.7138519
16/01/11,15.7005692
17/01/11,3.53345108
18/01/11,7.13140011
19/01/11,3.17247772
20/01/11,0
21/01/11,0.782389939
22/01/11,0.000547141
23/01/11,0
24/01/11,3.5960145
25/01/11,12.3134232
26/01/11,5.30651712
27/01/11,0.281170875
28/01/11,0.030350534
29/01/11,9.45735359
30/01/11,0.93569392
31/01/11,3.06401372
1/02/11,0.77875495
2/02/11,6.80912971
3/02/11,2.25845337
4/02/11,0.218911156
5/02/11,0.021793792
6/02/11,0.423147112
7/02/11,1.89836693
8/02/11,2.99341583
9/02/11,4.20433998
10/02/11,0.507207036
11/02/11,19.113306
12/02/11,31.3604183
13/02/11,23.2784061
14/02/11,31.3829403
15/02/11,4.74593544
16/02/11,3.54801059
17/02/11,17.2126255
18/02/11,0.912931919
19/02/11,0.056967188
20/02/11,0.894431174
21/02/11,0.051621649
22/02/11,6.15714025
23/02/11,1.04997313
24/02/11,25.1637249
25/02/11,3.38329577
26/02/11,5.51246643
27/02/11,0.478294909
28/02/11,36.1588554
1/03/11,2.7164135
2/03/11,5.74291945
3/03/11,2.42999768
4/03/11,2.90754128
5/03/11,31.1102276
6/03/11,6.11718845
7/03/11,10.9088049
8/03/11,40.4232101
9/03/11,5.32416773
10/03/11,9.57660961
11/03/11,1.22418308
12/03/11,0.042086098
13/03/11,0.080792233
14/03/11,0
15/03/11,0.010783622
16/03/11,16.2226257
17/03/11,5.64681435
18/03/11,8.83350658
19/03/11,0.432567149
20/03/11,17.9789085
21/03/11,32.1009636
22/03/11,0.471470445
23/03/11,1.56985712
24/03/11,68.8444138
25/03/11,28.1064148
26/03/11,3.6493361
27/03/11,7.65625954
28/03/11,3.12132597
29/03/11,1.5407995
30/03/11,15.1647282
31/03/11,3.88362479
1/04/11,0.612758994
2/04/11,2.8763988
3/04/11,8.58929729
4/04/11,4.17640114
5/04/11,13.7221861
6/04/11,56.2472115
7/04/11,33.8311768
8/04/11,2.11104894
9/04/11,3.76967001
10/04/11,7.82513523
11/04/11,23.3456287
12/04/11,1.29121661
13/04/11,3.52815056
14/04/11,10.8492241
15/04/11,5.22756052
16/04/11,14.3684502
17/04/11,3.54205251
18/04/11,9.12942505
19/04/11,22.3228436
20/04/11,25.1039524
21/04/11,13.600131
22/04/11,11.8347464
23/04/11,29.5251179
24/04/11,7.59916115
25/04/11,33.9967346
26/04/11,5.47318983
27/04/11,0.144019321
28/04/11,16.607748
29/04/11,2.46712303
30/04/11,0.004190959
1/05/11,12.0780745
2/05/11,36.5642509
3/05/11,9.01949883
4/05/11,16.7313004
5/05/11,0.024057729
6/05/11,4.22708893
7/05/11,4.24345827
8/05/11,32.3523636
9/05/11,5.69573593
10/05/11,0.982472062
11/05/11,12.0973787
12/05/11,11.3730412
13/05/11,2.68828392
14/05/11,10.1681385
15/05/11,1.47873473
16/05/11,51.4240799
17/05/11,0.098590627
18/05/11,3.38730097
19/05/11,26.9067116
20/05/11,47.6775703
21/05/11,5.75752401
22/05/11,9.71501446
23/05/11,2.50215745
24/05/11,4.55734825
25/05/11,1.65825343
26/05/11,3.12532973
27/05/11,8.79522133
28/05/11,16.7200432
29/05/11,12.6778851
30/05/11,8.27451611
31/05/11,2.602175
1/06/11,13.6536512
2/06/11,9.68385696
3/06/11,14.2156363
4/06/11,39.1178169
5/06/11,3.3586154
6/06/11,0.232849762
7/06/11,0.544766366
8/06/11,11.5301065
9/06/11,0.239685193
10/06/11,5.67774296
11/06/11,31.3976746
12/06/11,1.12422025
13/06/11,63.1294403
14/06/11,4.15815687
15/06/11,2.14688039
16/06/11,11.9887934
17/06/11,14.5969648
18/06/11,7.2043519
19/06/11,0.206988022
20/06/11,6.71934414
21/06/11,0.903070509
22/06/11,4.80545425
23/06/11,2.87940717
24/06/11,9.96470737
25/06/11,1.15856445
26/06/11,18.4019241
27/06/11,0.000468066
28/06/11,0.503682792
29/06/11,8.15639877
30/06/11,3.95787454
1/07/11,24.5470924
2/07/11,0
3/07/11,1.35501659
4/07/11,8.97421837
5/07/11,4.21671915
6/07/11,0.638121724
7/07/11,1.69883072
8/07/11,17.3760357
9/07/11,2.74575877
10/07/11,8.64286995
11/07/11,4.91896343
12/07/11,11.8228178
13/07/11,1.94855809
14/07/11,3.77733803
15/07/11,1.03794634
16/07/11,19.8400536
17/07/11,12.6207619
18/07/11,71.8884354
19/07/11,1.90582204
20/07/11,15.3000984
21/07/11,0.922817349
22/07/11,23.1796532
23/07/11,0.045560382
24/07/11,24.7140865
25/07/11,2.00926304
26/07/11,4.2090497
27/07/11,7.26776695
28/07/11,21.3392296
29/07/11,13.9543047
30/07/11,0.385543853
31/07/11,1.96532536
1/08/11,0.907341182
2/08/11,2.42598939
3/08/11,0.04679348
4/08/11,74.0458603
5/08/11,18.963171
6/08/11,1.32058096
7/08/11,5.1136384
8/08/11,10.0216169
9/08/11,13.6520882
10/08/11,4.86892223
11/08/11,9.30028629
12/08/11,1.65694225
13/08/11,0.318396807
14/08/11,3.99616671
15/08/11,49.6553116
16/08/11,0.452103883
17/08/11,0
18/08/11,22.4303284
19/08/11,4.85678482
20/08/11,18.8442097
21/08/11,19.2606277
22/08/11,0.814399719
23/08/11,0
24/08/11,0.086985044
25/08/11,0.068440542
26/08/11,9.2079668
27/08/11,2.44600177
28/08/11,1.49226415
29/08/11,0.037716016
30/08/11,17.8321495
31/08/11,0.14849554
1/09/11,1.53845656
2/09/11,28.2152176
3/09/11,1.46133935
4/09/11,0
5/09/11,4.06882858
6/09/11,1.95444822
7/09/11,6.7980957
8/09/11,30.9454098
9/09/11,0.253707618
10/09/11,7.12426043
11/09/11,27.2900524
12/09/11,4.73302364
13/09/11,0.212867692
14/09/11,3.81623244
15/09/11,0.291407615
16/09/11,6.78322983
17/09/11,11.9208632
18/09/11,34.7826385
19/09/11,1.89447367
20/09/11,2.83564591
21/09/11,24.685688
22/09/11,0.021964744
23/09/11,30.5966988
24/09/11,19.572443
25/09/11,15.3370094
26/09/11,0.153899193
27/09/11,10.1770611
28/09/11,2.30659914
29/09/11,1.56753409
30/09/11,0.347437292
1/10/11,5.56708336
2/10/11,1.18234634
3/10/11,2.64509988
4/10/11,1.58967769
5/10/11,0.592305124
6/10/11,9.45187759
7/10/11,0.360967338
8/10/11,0.299616158
9/10/11,2.75054717
10/10/11,7.61721849
11/10/11,1.03000963
12/10/11,2.28952646
13/10/11,2.48887658
14/10/11,2.5594604
15/10/11,0.276899397
16/10/11,0.034561124
17/10/11,7.15804148
18/10/11,41.2726364
19/10/11,3.08375001
20/10/11,11.5260582
21/10/11,1.88330615
22/10/11,0.04175584
23/10/11,0.19735375
24/10/11,67.4577026
25/10/11,0.104658313
26/10/11,0.000787944
27/10/11,55.4348907
28/10/11,3.70810914
29/10/11,4.13173342
30/10/11,0
31/10/11,0.315878898
1/11/11,10.9635429
2/11/11,0.067039736
3/11/11,0.091879785
4/11/11,0.614724398
5/11/11,3.6438663
6/11/11,6.99459743
7/11/11,7.92869329
8/11/11,18.0511436
9/11/11,1.65349877
10/11/11,0.034289774
11/11/11,23.1820621
12/11/11,1.63277233
13/11/11,1.55360281
14/11/11,0.262867451
15/11/11,5.23191547
16/11/11,3.56457829
17/11/11,11.4114943
18/11/11,1.32255113
19/11/11,4.05604506
20/11/11,21.1572475
21/11/11,0.266264319
22/11/11,0.071837805
23/11/11,11.7645197
24/11/11,0.04876845
25/11/11,1.45888543
26/11/11,0.204092443
27/11/11,0.016304463
28/11/11,25.1904736
29/11/11,1.07760262
30/11/11,0.093989484
1/12/11,0.548834503
2/12/11,10.6782942
3/12/11,0.842025638
4/12/11,0.050644159
5/12/11,1.05840957
6/12/11,4.21679878
7/12/11,39.6446114
8/12/11,2.79830241
9/12/11,0.211451486
10/12/11,1.18413424
11/12/11,7.42618561
12/12/11,0.921209037
13/12/11,3.56740713
14/12/11,5.46226358
15/12/11,1.31470859
16/12/11,26.4551601
17/12/11,39.160202
18/12/11,3.60892081
19/12/11,7.1961236
20/12/11,2.72713614
21/12/11,0.718411565
22/12/11,0.11537277
23/12/11,4.4031496
24/12/11,35.7083588
25/12/11,0.161261544
26/12/11,0.526852548
27/12/11,9.49330139
28/12/11,7.57553339
29/12/11,8.75815773
30/12/11,2.30852008
31/12/11,13.9192181
1/01/12,0.361850888
2/01/12,0.470684975
3/01/12,6.90805578
4/01/12,2.44593835
5/01/12,22.534935
6/01/12,3.23641729
7/01/12,2.22716355
8/01/12,8.4182806
9/01/12,18.0503445
10/01/12,5.03766441
11/01/12,2.71597743
12/01/12,5.53493786
13/01/12,2.36584806
14/01/12,11.913641
15/01/12,4.66333294
16/01/12,0.718674779
17/01/12,2.47916627
18/01/12,2.3679471
19/01/12,0.30740431
20/01/12,0.691823483
21/01/12,5.78233147
22/01/12,0.677821279
23/01/12,0.837084234
24/01/12,4.79392958
25/01/12,1.95921278
26/01/12,0.633705556
27/01/12,13.8990793
28/01/12,2.3276298
29/01/12,15.2288351
30/01/12,1.90771866
31/01/12,1.34729588
1/02/12,9.48997974
2/02/12,2.36147308
3/02/12,3.00274539
4/02/12,14.0648556
5/02/12,4.54772615
6/02/12,20.6783657
7/02/12,7.83348417
8/02/12,49.1242523
9/02/12,1.17892301
10/02/12,2.88068223
11/02/12,0.351355076
12/02/12,0.185129121
13/02/12,0.105011538
14/02/12,0
15/02/12,0.016318103
16/02/12,2.80376029
17/02/12,2.71799397
18/02/12,2.23106146
19/02/12,2.48699808
20/02/12,9.608428
21/02/12,1.07483411
22/02/12,6.69232893
23/02/12,14.6033993
24/02/12,5.2466197
25/02/12,5.31461477
26/02/12,12.8235102
27/02/12,4.12275457
28/02/12,6.38869238
29/02/12,1.89924753
1/03/12,6.67695189
2/03/12,10.0582991
3/03/12,8.48897648
4/03/12,27.4358578
5/03/12,8.31699753
6/03/12,4.27780485
7/03/12,2.88422942
8/03/12,6.32791138
9/03/12,6.3519268
10/03/12,9.60155869
11/03/12,4.5057826
12/03/12,3.53053904
13/03/12,12.2591028
14/03/12,17.7008362
15/03/12,14.8470564
16/03/12,4.74754953
17/03/12,7.12553263
18/03/12,0.948261559
19/03/12,0.617989182
20/03/12,3.51764488
21/03/12,24.871645
22/03/12,1.72385681
23/03/12,0.078462407
24/03/12,37.7380714
25/03/12,1.29389298
26/03/12,48.5429497
27/03/12,3.89803195
28/03/12,3.77566934
29/03/12,36.0851936
30/03/12,10.8350067
31/03/12,22.4867191
1/04/12,0.08377564
2/04/12,2.60534525
3/04/12,4.12574148
4/04/12,17.2012405
5/04/12,16.8102226
6/04/12,27.6758175
7/04/12,4.462883
8/04/12,5.61327744
9/04/12,1.15831959
10/04/12,14.4440613
11/04/12,16.3691521
12/04/12,37.3673248
13/04/12,45.8023643
14/04/12,10.0221138
15/04/12,16.3334389
16/04/12,12.4077749
17/04/12,1.4221344
18/04/12,7.74869823
19/04/12,1.47509885
20/04/12,1.66573405
21/04/12,9.09248734
22/04/12,0.568433404
23/04/12,26.0453262
24/04/12,0.357124805
25/04/12,0.108429752
26/04/12,10.855504
27/04/12,7.60408449
28/04/12,32.3007202
29/04/12,7.13191891
30/04/12,3.84798932
1/05/12,14.0412064
2/05/12,55.6914635
3/05/12,3.80425239
4/05/12,23.403532
5/05/12,35.3422585
6/05/12,2.94510365
7/05/12,9.58006191
8/05/12,23.9331722
9/05/12,2.58039641
10/05/12,2.1667304
11/05/12,21.2575989
12/05/12,2.41115308
13/05/12,1.31063938
14/05/12,53.453434
15/05/12,3.33746791
16/05/12,18.3854179
17/05/12,7.20646334
18/05/12,10.5894642
19/05/12,6.53720999
20/05/12,13.2612648
21/05/12,24.664856
22/05/12,0.388499647
23/05/12,16.4117565
24/05/12,0.695742428
25/05/12,2.92348242
26/05/12,7.40617657
27/05/12,4.90902615
28/05/12,20.9343452
29/05/12,0.623991072
30/05/12,9.78422642
31/05/12,0.494294345
1/06/12,21.1433277
2/06/12,61.1111984
3/06/12,2.48256159
4/06/12,0.992617965
5/06/12,0.35716331
6/06/12,5.65189505
7/06/12,17.7319336
8/06/12,55.786747
9/06/12,1.14827514
10/06/12,0.121578157
11/06/12,2.06143546
12/06/12,1.8960557
13/06/12,11.2570105
14/06/12,15.3133736
15/06/12,29.0792274
16/06/12,2.86617064
17/06/12,12.4282942
18/06/12,1.11763239
19/06/12,7.7252264
20/06/12,21.5702038
21/06/12,1.8878907
22/06/12,3.6633296
23/06/12,11.9709511
24/06/12,27.9443665
25/06/12,4.44334173
26/06/12,0.204638943
27/06/12,3.98728156
28/06/12,31.7298679
29/06/12,2.67957139
30/06/12,26.9619331
1/07/12,2.5006187
2/07/12,13.004178
3/07/12,0.414819747
4/07/12,23.327425
5/07/12,5.1663394
6/07/12,39.6240654
7/07/12,4.77480268
8/07/12,35.8086205
9/07/12,2.30440903
10/07/12,13.2250929
11/07/12,4.12111902
12/07/12,7.0186553
13/07/12,20.7773952
14/07/12,6.19209051
15/07/12,7.64509296
16/07/12,7.38783121
17/07/12,7.82938385
18/07/12,0.799556613
19/07/12,0.745233059
20/07/12,1.20722926
21/07/12,2.29276514
22/07/12,2.80081511
23/07/12,19.0969315
24/07/12,10.6137934
25/07/12,24.4829617
26/07/12,0.354018629
27/07/12,18.6678314
28/07/12,6.5773263
29/07/12,2.37553287
30/07/12,8.89583683
31/07/12,11.607089
1/08/12,0.973185718
2/08/12,1.55329275
3/08/12,7.05230713
4/08/12,4.58714294
5/08/12,11.4516382
6/08/12,3.45352435
7/08/12,1.50320399
8/08/12,1.4182533
9/08/12,1.38775539
10/08/12,7.50742197
11/08/12,1.76611042
12/08/12,1.41033804
13/08/12,14.014226
14/08/12,7.77612305
15/08/12,4.5325737
16/08/12,61.2821503
17/08/12,21.2692814
18/08/12,2.34584904
19/08/12,0.410096198
20/08/12,13.5722256
21/08/12,9.99505901
22/08/12,1.05190849
23/08/12,2.13038158
24/08/12,10.0654211
25/08/12,24.2858047
26/08/12,22.6437588
27/08/12,14.8074913
28/08/12,28.3561802
29/08/12,5.10074329
30/08/12,0.916778207
31/08/12,24.2513695
1/09/12,0.339886695
2/09/12,29.7853775
3/09/12,58.9611092
4/09/12,7.90939856
5/09/12,8.65212822
6/09/12,3.89067626
7/09/12,7.02971172
8/09/12,0.093887247
9/09/12,2.90188289
10/09/12,21.4939938
11/09/12,8.99359322
12/09/12,0.280333161
13/09/12,0.298093766
14/09/12,8.68890285
15/09/12,1.16992974
16/09/12,2.098243
17/09/12,0.672039628
18/09/12,0.725234747
19/09/12,0.923749804
20/09/12,3.99867845
21/09/12,5.68883848
22/09/12,3.86721683
23/09/12,23.2920837
24/09/12,4.72940493
25/09/12,9.80712795
26/09/12,15.3236647
27/09/12,1.47508144
28/09/12,0.75114727
29/09/12,10.8996706
30/09/12,18.393856
1/10/12,1.61583626
2/10/12,5.37141132
3/10/12,8.05645084
4/10/12,14.0208654
5/10/12,0.098288894
6/10/12,7.73901081
7/10/12,5.30491304
8/10/12,12.247138
9/10/12,0.241987124
10/10/12,1.04149091
11/10/12,18.7658558
12/10/12,12.1235237
13/10/12,6.77094316
14/10/12,17.5840645
15/10/12,1.02196109
16/10/12,32.7271996
17/10/12,33.9780693
18/10/12,6.35588694
19/10/12,4.41889906
20/10/12,2.61559296
21/10/12,8.78185654
22/10/12,10.8938208
23/10/12,23.6006947
24/10/12,5.64680624
25/10/12,14.2952051
26/10/12,1.20237458
27/10/12,0.054754663
28/10/12,4.22494173
29/10/12,6.42396736
30/10/12,13.1338167
31/10/12,20.5567932
1/11/12,0.569146812
2/11/12,9.54744434
3/11/12,17.2991505
4/11/12,4.26253939
5/11/12,7.9082222
6/11/12,1.4584583
7/11/12,8.71709824
8/11/12,5.45701218
9/11/12,0.540669441
10/11/12,2.74559093
11/11/12,30.2174129
12/11/12,6.33419275
13/11/12,7.46999741
14/11/12,4.81211376
15/11/12,3.01123929
16/11/12,15.8910837
17/11/12,7.786623
18/11/12,28.1018753
19/11/12,19.6250725
20/11/12,6.29260683
21/11/12,1.11769557
22/11/12,0.416801453
23/11/12,3.35276866
24/11/12,5.63728905
25/11/12,11.4473858
26/11/12,1.936535
27/11/12,3.65607691
28/11/12,0.016816501
29/11/12,0.793768883
30/11/12,2.21061873
1/12/12,0.292833924
2/12/12,0.00335683
3/12/12,0
4/12/12,0.035683017
5/12/12,7.0506506
6/12/12,14.7014236
7/12/12,5.06098223
8/12/12,2.39713454
9/12/12,3.80505061
10/12/12,1.19825292
11/12/12,1.80626428
12/12/12,4.45093393
13/12/12,3.13882375
14/12/12,3.80014372
15/12/12,1.75480676
16/12/12,0.245616689
17/12/12,2.95944047
18/12/12,4.34723806
19/12/12,14.1337204
20/12/12,3.07127261
21/12/12,53.8637695
22/12/12,10.1228609
23/12/12,10.8624687
24/12/12,6.87531185
25/12/12,1.62980425
26/12/12,20.1142712
27/12/12,8.1435051
28/12/12,7.13374805
29/12/12,4.3852973
30/12/12,13.0347643
31/12/12,3.0565505
1/01/13,10.0887451
2/01/13,61.2479439
3/01/13,34.3975449
4/01/13,1.62794912
5/01/13,0.116924286
6/01/13,0.016706109
7/01/13,0.332305223
8/01/13,5.65217495
9/01/13,3.51379991
10/01/13,1.75040865
11/01/13,2.6468761
12/01/13,0.008729892
13/01/13,0
14/01/13,0.12165463
15/01/13,0
16/01/13,0
17/01/13,0.258516073
18/01/13,11.2071733
19/01/13,21.5506611
20/01/13,35.4127922
21/01/13,1.05752993
22/01/13,6.09417391
23/01/13,5.42869711
24/01/13,2.89180207
25/01/13,0.527016938
26/01/13,0.090139307
27/01/13,1.17737424
28/01/13,2.68382239
29/01/13,2.22073674
30/01/13,0.138721541
31/01/13,4.53519869
1/02/13,0.184488982
2/02/13,0.812611043
3/02/13,16.1864033
4/02/13,0.132962391
5/02/13,2.38448644
6/02/13,9.16964626
7/02/13,2.22989106
8/02/13,3.60563159
9/02/13,5.57174015
10/02/13,7.03383493
11/02/13,3.59044194
12/02/13,8.03530693
13/02/13,0.892906725
14/02/13,1.20146608
15/02/13,12.5390778
16/02/13,0.336834759
17/02/13,2.74540806
18/02/13,0.703072488
19/02/13,4.53303766
20/02/13,18.6633339
21/02/13,2.194314
22/02/13,4.51776409
23/02/13,21.4189968
24/02/13,2.77406621
25/02/13,0.90256083
26/02/13,6.07673025
27/02/13,12.007453
28/02/13,6.51372004
1/03/13,2.93054771
2/03/13,1.89825606
3/03/13,5.48119879
4/03/13,4.24439287
5/03/13,16.6393757
6/03/13,3.82329869
7/03/13,1.42801595
8/03/13,2.06153822
9/03/13,2.26075196
10/03/13,7.21368647
11/03/13,16.3538589
12/03/13,10.1401749
13/03/13,9.20776081
14/03/13,7.7069211
15/03/13,5.75900364
16/03/13,38.6224556
17/03/13,1.45085418
18/03/13,0.292726904
19/03/13,1.0035156
20/03/13,0.707477808
21/03/13,96.1827545
22/03/13,14.7281609
23/03/13,38.138092
24/03/13,0.827496946
25/03/13,0.220959559
26/03/13,0.073365897
27/03/13,0.255831152
28/03/13,10.3955011
29/03/13,19.1295643
30/03/13,0.350037992
31/03/13,6.31894541
1/04/13,7.43313265
2/04/13,4.52406597
3/04/13,24.2524471
4/04/13,1.50141346
5/04/13,7.23345423
6/04/13,10.4441147
7/04/13,3.13024879
8/04/13,0.437882662
9/04/13,0.368350297
10/04/13,4.41274643
11/04/13,1.11346769
12/04/13,10.7055817
13/04/13,16.634346
14/04/13,18.1513157
15/04/13,29.2570877
16/04/13,4.10131836
17/04/13,7.88665009
18/04/13,6.39333296
19/04/13,41.63274
20/04/13,0.43481648
21/04/13,21.147192
22/04/13,1.45396805
23/04/13,51.083683
24/04/13,0.178659931
25/04/13,0.010156047
26/04/13,0
