LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	06:30:00	obsr536115		S51724187	Traveling	Traveling	P22			300	3.000		3	1	G3780004	at MCH (Micro Central Electrica)	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	05:30:00	obsr773154		S51906399	Traveling	Traveling	P22			390	2.500		3	1	G3780005	This is at Puente Lata, while waiting for the Fiery Topaz to show up.	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	07:42:00	obsr433512		S58459008	Stationary	Stationary	P21			5			7	1	G4401166		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	06:30:00	obsr773154		S51906414	Traveling	Traveling	P22			300	3.000		3	1	G3780004	at MCH (Micro Central Electrica)	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	14:00:00	obsr773154		S51906424	Traveling	Traveling	P22			60	1.000		3	1	G3780003	we only birded 1 hour because it rained.	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-03-10	05:29:00	obsr538843		S55449173	Incidental	Incidental	P20						4	0			
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-03-11	11:20:00	obsr538843		S55448995	Traveling	Traveling	P22			47	0.800		10	1			
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-13	06:00:00	obsr773154		S51906452	Traveling	Traveling	P22			660	5.000		3	1	G3780001	At Tayasú road	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	14:00:00	obsr536115		S51724253	Traveling	Traveling	P22			60	1.000		3	1	G3780003	we only birded 1 hour because it rained.	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	05:30:00	obsr536115		S51724024	Traveling	Traveling	P22			390	2.500		3	1	G3780005	This is at Puente Lata, while waiting for the Fiery Topaz to show up.	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	07:42:00	obsr794254		S58714081	Stationary	Stationary	P21			5			7	1	G4401166		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	10:46:00	obsr433512		S58459085	Traveling	Traveling	P22			60	0.500		7	1	G4401169		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-12	06:00:00	obsr773154		S51906432	Traveling	Traveling	P22			360	3.000		3	1	G3780002	At Pueblo Nuevo	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	10:46:00	obsr1092046		S58762685	Traveling	Traveling	P22			60	0.500		7	1	G4401169		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	10:46:00	obsr794254		S58714092	Traveling	Traveling	P22			60	0.500		7	1	G4401169		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	10:46:00	obsr1413337		S75917494	Traveling	Traveling	P22			60	0.500		7	1	G4401169		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	10:46:00	obsr884998		S58670357	Traveling	Traveling	P22			60	0.500		7	1	G4401169		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-12	06:00:00	obsr1227684		S51866051	Traveling	Traveling	P22			360	3.000		3	1	G3780002	At Pueblo Nuevo	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	07:42:00	obsr884998		S58670345	Stationary	Stationary	P21			5			7	1	G4401166		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-07-15	07:42:00	obsr1092046		S58762679	Stationary	Stationary	P21			5			7	1	G4401166		
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	05:30:00	obsr1227684		S51866072	Traveling	Traveling	P22			390	2.500		3	1	G3780005	This is at Puente Lata, while waiting for the Fiery Topaz to show up.	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-13	06:00:00	obsr1227684		S51866042	Traveling	Traveling	P22			660	5.000		3	1	G3780001	At Tayasú road	
2025-03-30 05:59:43.870537	Colombia	CO	Vaupés	CO-VAU							Comunidad de Mitu Cachivera (village only)	L4056895	H	1.2279049	-70.2381434	2019-01-11	06:30:00	obsr1227684		S51866064	Traveling	Traveling	P22			300	3.000		3	1	G3780004	at MCH (Micro Central Electrica)	
2024-04-18 03:54:35.394248	Colombia	CO	Vaupés	CO-VAU							Cueva del Gallito de las Rocas	L4241573	H	1.2375608	-70.1449049	2019-09-30	09:11:00	obsr538843		S99485914	Stationary	Stationary	P21			6			5	1			
2024-04-18 03:54:35.394248	Colombia	CO	Vaupés	CO-VAU							Cueva del Gallito de las Rocas	L4241573	H	1.2375608	-70.1449049	2019-09-30	06:11:00	obsr538843		S99485927	Traveling	Traveling	P22			155	5.010		6	1			
2024-04-18 02:58:03.421661	Colombia	CO	Vaupés	CO-VAU							Cueva del Gallito de las Rocas	L4241573	H	1.2375608	-70.1449049	2019-03-09	10:09:00	obsr538843		S55449244	Stationary	Stationary	P21			63			6	1			
2024-10-14 23:44:12.408995	Colombia	CO	Vaupés	CO-VAU							Comunidad de Buenos Aires	L4491548	P	0.0328975	-71.0023684	2019-07-16	16:30:00	obsr794254		S58714160	Traveling	Traveling	P22			120	1.000		1	1	G4401176		
2024-10-14 23:44:12.422169	Colombia	CO	Vaupés	CO-VAU							Comunidad de Buenos Aires	L4491548	P	0.0328975	-71.0023684	2019-07-16	16:30:00	obsr1092046		S58762699	Traveling	Traveling	P22			120	1.000		1	1	G4401176		
2024-10-14 23:44:12.430375	Colombia	CO	Vaupés	CO-VAU							Comunidad de Buenos Aires	L4491548	P	0.0328975	-71.0023684	2019-07-16	16:30:00	obsr1413337		S75917489	Traveling	Traveling	P22			120	1.000		1	1	G4401176		
2024-10-14 23:44:12.362949	Colombia	CO	Vaupés	CO-VAU							Comunidad de Buenos Aires	L4491548	P	0.0328975	-71.0023684	2019-07-16	16:30:00	obsr433512		S58530349	Traveling	Traveling	P22			120	1.000		1	1	G4401176		
2024-10-14 23:44:12.376555	Colombia	CO	Vaupés	CO-VAU							Comunidad de Buenos Aires	L4491548	P	0.0328975	-71.0023684	2019-07-16	16:30:00	obsr884998		S58670388	Traveling	Traveling	P22			120	1.000		1	1	G4401176		
2019-08-03 14:16:30	Colombia	CO	Vaupés	CO-VAU							Rio Cananarí	L4491680	P	0.0873141	-70.9759326	2019-07-17	08:43:00	obsr794254		S58714167	Traveling	Traveling	P22			300	5.000		5	1	G4401179		
2019-08-03 14:31:06	Colombia	CO	Vaupés	CO-VAU							Rio Cananarí	L4491680	P	0.0873141	-70.9759326	2019-07-17	08:43:00	obsr884998		S58670427	Traveling	Traveling	P22			300	5.000		5	1	G4401179		
2019-08-05 10:56:29	Colombia	CO	Vaupés	CO-VAU							Rio Cananarí	L4491680	P	0.0873141	-70.9759326	2019-07-17	08:43:00	obsr1092046		S58762702	Traveling	Traveling	P22			300	5.000		5	1	G4401179		
2020-11-06 20:15:05	Colombia	CO	Vaupés	CO-VAU							Rio Cananarí	L4491680	P	0.0873141	-70.9759326	2019-07-17	08:43:00	obsr1413337		S75917488	Traveling	Traveling	P22			300	5.000		5	1	G4401179		
2019-08-01 18:00:31	Colombia	CO	Vaupés	CO-VAU							Rio Cananarí	L4491680	P	0.0873141	-70.9759326	2019-07-17	08:43:00	obsr433512		S58530384	Traveling	Traveling	P22			300	5.000		5	1	G4401179		
2023-10-24 07:33:55.33122	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-03-28	15:41:00	obsr197784		S57143328	Traveling	Traveling	P22			120	1.448		13	0	G4203811	Urania Bridge and road before bridge	
2024-10-03 18:53:23.798907	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	15:26:00	obsr142759		S52353575	Traveling	Traveling	P22			112	1.127		9	1			
2024-10-03 18:53:23.876146	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-07-14	14:13:00	obsr1413337		S75917498	Traveling	Traveling	P22			200	1.500		6	1	G4401162		
2024-10-03 18:53:23.749789	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-07-14	14:13:00	obsr1092046		S58762665	Traveling	Traveling	P22			200	1.500		6	1	G4401162		
2024-10-03 18:53:23.845409	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-07-14	14:13:00	obsr433512		S58458903	Traveling	Traveling	P22			200	1.500		6	1	G4401162		
2019-12-28 21:49:47	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-12-07	15:38:00	obsr108465		S62217916	Traveling	Traveling	P22			98	1.615		6	1	G4732025		
2019-12-28 21:49:47	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-12-07	15:38:00	obsr144913		S62156936	Traveling	Traveling	P22			98	1.615		6	1	G4732025		
2019-02-03 18:12:09	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-02	16:40:00	obsr335811		S52329832	Stationary	Stationary	P21			15			3	1	G3826468		
2019-12-20 22:06:32	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-31	15:56:00	obsr498592		S53706555	Traveling	Traveling	P22			110	1.207		5	1	G3936972	Manakin Nature Tours. Guides: Manuela Restrepo and Miguel Portura. -Mitú, Urania Rd.	
2023-10-24 19:05:06.377077	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-10-07	05:40:00	obsr162833		S60524988	Traveling	Traveling	P22			350	2.000		7	1			
2019-12-28 21:49:47	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-12-07	15:38:00	obsr48445	https://orcid.org/0000-0002-7254-0423	S62157176	Traveling	Traveling	P22			98	1.615		6	1	G4732025		
2019-03-11 12:45:38	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	06:22:00	obsr498592		S53706534	Traveling	Traveling	P22			163	3.219		5	0	G3936960	Manakin Nature Tours. Guides: Manuela Restrepo and Miguel Portura. Walking along Urania Rd, Mitu	
2024-10-14 23:50:10.171163	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-29	15:48:00	obsr432032		S52349123	Traveling	Traveling	P22			60	0.805		3	1	G3826461		
2024-10-14 23:50:10.18433	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-27	13:30:00	obsr22246		S52429499	Traveling	Traveling	P22			244	5.800		1	1		The guide we had hired did not show up (and had left the area, it turned out), nor did the subsequent guide hired, so this was an impromptu outing to bird what remained of the day. I located the capitana of Urania community, Rubiela, who with her husband welcomed me warmly to their village and showed me the main trail (COP20,000 was the only entry fee). The entire area was very birdy, but many of 	
2023-10-24 07:32:32.68548	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-03-28	15:41:00	obsr176548		S56552229	Traveling	Traveling	P22			120	1.448		13	1	G4203811	Urania Bridge and road before bridge	
2024-10-14 23:50:10.155666	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-29	15:30:00	obsr22246		S52348792	Traveling	Traveling	P22			120	4.000		3	1	G3826461		
2024-10-14 23:50:10.216651	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-31	16:40:00	obsr22246		S52439490	Traveling	Traveling	P22			110	3.000		1	1			
2024-10-14 23:50:10.247384	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	06:04:00	obsr335811		S52329908	Traveling	Traveling	P22			130	1.609		4	1	G3826469		
2024-10-14 23:50:10.490662	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-04-18	18:07:00	obsr538823		S55309331	Stationary	Stationary	P21			150			5	1	G4078367		
2024-10-14 23:50:10.139846	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-29	15:48:00	obsr335811		S52329658	Traveling	Traveling	P22			60	0.805		3	1	G3826461		
2024-10-14 23:50:10.471349	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-04-18	18:07:00	obsr609841		S55106035	Stationary	Stationary	P21			150			5	1	G4078367		
2024-10-14 23:50:10.273829	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	06:04:00	obsr432032		S52349136	Traveling	Traveling	P22			130	1.609		4	1	G3826469		
2024-10-03 18:53:23.71416	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-07-14	14:13:00	obsr884998		S58670318	Traveling	Traveling	P22			200	1.500		6	1	G4401162		
2024-10-14 23:50:10.263104	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	06:04:00	obsr22246		S52348830	Traveling	Traveling	P22			130	1.609		4	1	G3826469		
2019-02-08 13:24:40	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-08	06:09:00	obsr211340		S52493315	Traveling	Traveling	P22			180	3.000		2	1			
2019-05-28 14:29:39	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-02	16:40:00	obsr22246		S52348828	Incidental	Incidental	P20						3	0	G3826468		
2019-08-19 12:35:51	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-08	05:53:00	obsr142759		S52487542	Traveling	Traveling	P22			195	3.219		9	1			
2019-02-03 18:20:23	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-02	16:40:00	obsr432032		S52349134	Stationary	Stationary	P21			15			3	1	G3826468		
2019-03-11 12:45:38	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	06:22:00	obsr93251		S52428228	Traveling	Traveling	P22			163	3.219		5	0	G3936960	Manakin Nature Tours. Guides: Manuela Restrepo and Miguel Portura. Walking along Urania Rd, Mitu	
2024-10-14 23:50:10.201606	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-28	15:45:00	obsr22246		S52430635	Traveling	Traveling	P22			153	4.000		1	1			
2019-08-19 12:35:50	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	15:16:00	obsr337803		S52539678	Traveling	Traveling	P22			180	2.500		2	1	G3842575		
2023-10-24 07:40:43.076313	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-03-28	15:41:00	obsr122250		S58892292	Traveling	Traveling	P22			120	1.448		13	0	G4203811	Urania Bridge and road before bridge	
2019-05-11 20:45:02	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-04-18	15:25:00	obsr111997		S55237871	Traveling	Traveling	P22			107	2.720		5	1			
2019-12-29 22:42:17	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-12-29	15:22:00	obsr433512		S62762056	Traveling	Traveling	P22			120	1.000		4	1			
2019-10-11 11:37:50	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-10-07	15:00:00	obsr162833		S60525188	Traveling	Traveling	P22			120	0.500		7	1			
2019-12-28 21:49:47	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-12-07	15:38:00	obsr509419		S62160847	Traveling	Traveling	P22			98	1.615		6	1	G4732025		
2024-04-18 02:58:03.421661	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-03-09	15:12:00	obsr538843		S55449178	Traveling	Traveling	P22			144	3.320		10	1			
2023-10-24 07:32:52.085331	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-03-28	15:41:00	obsr407714		S56552228	Traveling	Traveling	P22			120	1.448		13	0	G4203811	Urania Bridge and road before bridge	
2019-08-19 12:35:50	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-03	15:16:00	obsr211340		S52353118	Traveling	Traveling	P22			180	2.500		2	1	G3842575		
2019-02-04 18:23:40	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-02-04	16:49:00	obsr142759		S52388912	Traveling	Traveling	P22			53	2.414		9	0			
2019-12-21 16:38:02	Colombia	CO	Vaupés	CO-VAU							Carretera Mitú a Urania	L4817239	H	1.2708337	-70.2155730	2019-01-31	15:56:00	obsr93251		S52342478	Traveling	Traveling	P22			110	1.207		5	1	G3936972	Manakin Nature Tours. Guides: Manuela Restrepo and Miguel Portura. -Mitú, Urania Rd.	
2023-10-24 07:32:51.984263	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-25	16:14:00	obsr407714		S56551517	Traveling	Traveling	P22			67	2.475		13	1	G4203710	Sunrise Birding Trip led by Diego Calderon -Town of Mitu	
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-28	15:29:00	obsr176548		S56552201	Stationary	Stationary	P21			5			13	1	G4203806	Mostly on outskirts of town towards Urania at 1°15.8705N, 70°13.7309W	
2019-03-05 13:52:46	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-02-07	14:40:00	obsr211340		S52494035	Traveling	Traveling	P22			110	10.000		2	1	G3842559	Boat ride along the Vaupes River. Birding both sides of the river 	
2019-02-09 21:58:41	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-02-07	14:40:00	obsr337803		S52539620	Traveling	Traveling	P22			110	10.000		2	1	G3842559	Boat ride along the Vaupes River. Birding both sides of the river 	
2023-10-24 07:40:42.872558	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-25	16:14:00	obsr122250		S58892221	Traveling	Traveling	P22			67	2.475		13	1	G4203710	Sunrise Birding Trip led by Diego Calderon -Town of Mitu	
2019-08-10 17:52:30	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-26	06:27:00	obsr122250		S58892236	Stationary	Stationary	P21			15			13	1	G4203760	Sunrise Birding Trip led by Diego Calderon 	
2023-10-24 07:32:34.036383	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-25	16:14:00	obsr176548		S56551518	Traveling	Traveling	P22			67	2.475		13	1	G4203710	Sunrise Birding Trip led by Diego Calderon -Town of Mitu	
2019-05-20 20:03:50	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-26	06:27:00	obsr407714		S56551886	Stationary	Stationary	P21			15			13	1	G4203760	Sunrise Birding Trip led by Diego Calderon 	
2019-05-21 20:01:39	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-26	06:27:00	obsr176548		S56551887	Stationary	Stationary	P21			15			13	1	G4203760	Sunrise Birding Trip led by Diego Calderon 	
2019-05-21 18:25:40	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-28	15:29:00	obsr407714		S56552200	Stationary	Stationary	P21			5			13	1	G4203806		
2019-08-10 17:53:48	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-28	15:29:00	obsr122250		S58892278	Stationary	Stationary	P21			5			13	1	G4203806		
2019-06-06 15:39:55	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-26	06:27:00	obsr197784		S57143321	Stationary	Stationary	P21			15			13	1	G4203760	Sunrise Birding Trip led by Diego Calderon 	
2019-06-06 15:40:06	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-28	15:29:00	obsr197784		S57143327	Stationary	Stationary	P21			5			13	1	G4203806		
2023-10-24 07:33:55.096593	Colombia	CO	Vaupés	CO-VAU							Aeropuerto Fabio Alberto León Bentley	L5709000	H	1.2570922	-70.2339247	2019-03-25	16:14:00	obsr197784		S57143319	Traveling	Traveling	P22			67	2.475		13	1	G4203710	Sunrise Birding Trip led by Diego Calderon -Town of Mitu	
2019-05-06 18:56:20	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-04-08	05:30:00	obsr980427		S55933339	Traveling	Traveling	P22			420	7.000		2	1			
2024-04-18 02:57:07.095135	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-01-08	06:00:00	obsr141874		S52888799	Traveling	Traveling	P22			300	4.000		4	1	G3872267		
2020-03-22 10:08:31	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-02-07	06:02:00	obsr211340		S52493725	Traveling	Traveling	P22			300	6.000		2	1	G3842560		
2019-08-10 17:51:58	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-03-25	06:26:00	obsr122250		S58892216	Traveling	Traveling	P22			377	6.929		13	1	G4203676	Sunrise Birding Trip led by Diego Calderon -Cock of the Rock spot	
2019-08-26 11:07:16	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-02-09	05:57:00	obsr211340		S52513853	Traveling	Traveling	P22			200	4.000		2	1	G3842556		
2023-11-01 19:40:22.993405	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-02-16	06:15:00	obsr269273		S52943347	Traveling	Traveling	P22			360	11.265		6	1			
2020-02-08 12:22:50	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-02-07	06:02:00	obsr337803		S52539624	Traveling	Traveling	P22			300	6.000		2	1	G3842560		
2019-08-26 11:07:16	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-02-09	05:57:00	obsr337803		S52539610	Traveling	Traveling	P22			200	4.000		2	1	G3842556		
2024-10-03 21:02:09.962906	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-01-09	06:08:00	obsr693372		S51690546	Traveling	Traveling	P22			240	0.901		3	1			
2024-04-18 03:54:35.394248	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-09-30	14:03:00	obsr538843		S99485899	Traveling	Traveling	P22			74	2.300		5	1			
2019-06-06 15:39:50	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-03-25	06:26:00	obsr197784		S57143315	Traveling	Traveling	P22			377	6.929		13	1	G4203676	Sunrise Birding Trip led by Diego Calderon -Cock of the Rock spot	
2019-05-22 08:50:46	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2019-03-25	06:26:00	obsr176548		S56551233	Traveling	Traveling	P22			377	6.929		13	1	G4203676	Sunrise Birding Trip led by Diego Calderon -Cock of the Rock spot	
