LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS	
2020-01-29 10:45:34	Colombia	CO	Vaupés	CO-VAU							Unnamed Road, Queramiki, Vaupés, CO (1.22, -70.196)	L10644291	P	1.2195971	-70.1963720	2020-01-20	17:47:00	obsr269273	S63904015	Incidental	P20	EBIRD				5	0			
2020-04-08 11:28:26	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1.139, -70.126)	L10644295	P	1.1385041	-70.1259352	2020-01-20	17:13:00	obsr269273	S63904036	Stationary	P21	EBIRD	15			5	1			
2020-02-02 07:47:40	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1.13, -70.119)	L10644736	P	1.1304761	-70.1191777	2020-01-20	16:50:00	obsr269273	S63906686	Incidental	P20	EBIRD				6	0			
2024-04-18 03:11:47.198307	Colombia	CO	Vaupés	CO-VAU							Camino a Jirijirimo	L10648745	P	-0.0389836	-70.9502470	2020-01-01	14:30:00	obsr433512	S63930794	Traveling	P22	EBIRD	120	2.000		3	0			
2020-02-01 07:28:08	Colombia	CO	Vaupés	CO-VAU							Unnamed Road, Queramiki, Vaupés, CO (1.235, -70.234)	L10659417	P	1.2348640	-70.2337074	2020-01-27	15:16:00	obsr658705	S63994735	Incidental	P20	EBIRD				5	0			
2020-02-02 11:16:29	Colombia	CO	Vaupés	CO-VAU							Mitú Bocatoma	L10669901	P	1.2710167	-70.2171337	2020-01-31	06:00:00	obsr794254	S64045689	Traveling	P22	EBIRD	240	7.000		2	1			
2020-02-15 18:47:28	Colombia	CO	Vaupés	CO-VAU							CO-Vaupes-Mita	L10754170	P	1.2241540	-70.2366970	2020-01-28	18:25:00	obsr227321	S64537771	Traveling	P22	EBIRD	600	30.000		1	1			
2024-01-02 13:23:37.481409	Colombia	CO	Vaupés	CO-VAU							CO-Vaupes-Mita	L10754170	P	1.2241540	-70.2366970	2020-01-27	06:00:00	obsr227321	S64478779	Traveling	P22	EBIRD	540	5.000		1	1		Old pipeline road white sand	
2020-02-15 19:14:38	Colombia	CO	Vaupés	CO-VAU							CO-Vaupes-Pueblo Nuevo	L10768788	P	1.1579810	-70.0081400	2020-01-29	06:00:00	obsr227321	S64539384	Traveling	P22	EBIRD	600	40.000		1	1			
2020-05-21 05:22:17	Colombia	CO	Vaupés	CO-VAU							CO-Vaupes-Pueblo Nuevo	L10768788	P	1.1579810	-70.0081400	2020-01-30	06:24:00	obsr227321	S64540746	Traveling	P22	EBIRD	600	40.000		1	0			
2020-03-08 20:08:31	Colombia	CO	Vaupés	CO-VAU							Golondrinas	L10890351	P	1.2995160	-70.2270330	2020-02-28	14:00:00	obsr816303	S65383079	Traveling	P22	EBIRD	120	3.000		3	1			
2020-03-02 22:20:03	Colombia	CO	Vaupés	CO-VAU							taller artesanías Cubay	L10890371	P	1.2635200	-70.2378300	2020-02-29	11:00:00	obsr816303	S65383153	Stationary	P21	EBIRD	60			1	1			
2021-03-31 20:06:57.37985	Colombia	CO	Vaupés	CO-VAU							Playa-malecón	L10890230	P	1.2442360	-70.2396560	2020-02-25	16:00:00	obsr816303	S65382746	Stationary	P21	EBIRD	90			2	1			
2020-03-02 22:35:55	Colombia	CO	Vaupés	CO-VAU							MItú - río	L10890420	P	1.2300800	-70.2368740	2020-02-29	15:00:00	obsr816303	S65383420	Traveling	P22	EBIRD	120	4.000		2	1			
2020-03-09 13:16:10	Colombia	CO	Vaupés	CO-VAU							Cercanías de Puente Lata	L10931273	P	1.1225718	-70.1134463	2020-01-20	06:00:00	obsr269273	S65616713	Stationary	P21	EBIRD	45			6	1			
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr543784	S66092089	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr1500721	S66097545	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr555669	S66125948	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2021-03-27 02:32:36.331163	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr545278	S66094020	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr1117698	S66093571	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr1535233	S66093293	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2020-03-23 19:19:21	Colombia	CO	Vaupés	CO-VAU							Vaupés, CO (1,127, -70,087)	L11008307	P	1.1273712	-70.0868600	2020-01-29	07:45:00	obsr1535247	S66121674	Stationary	P21	EBIRD	20			7	1	G5110360	Road to Santa Cruz-MCH	
2023-10-23 12:32:54.534782	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2020-03-05		obsr605585	S67656749	Historical	P62	EBIRD				3	0			
2020-04-29 12:38:22	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2020-03-06	07:00:00	obsr605585	S68035358	Historical	P62	EBIRD	180			4	0			
2021-01-03 20:37:38.306061	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2020-11-21	16:45:00	obsr44754	S78625321	Incidental	P20	EBIRD				3	0			
2020-05-20 03:19:47	Colombia	CO	Vaupés	CO-VAU							Comunidad Urania	L11225315	P	1.2709820	-70.2021250	2020-03-06		obsr605585	S67677694	Historical	P62	EBIRD				4	0			
2020-04-27 21:53:51	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--Puente de Lata	L11252992	P	1.1223340	-70.0937750	2020-01-13	05:27:00	obsr129146	S67864185	Traveling	P22	EBIRD	80	0.161		10	1	G5242842	Sunrise at the bridge. National Audubon Society board trip with Manakin Nature Tours.	
2023-06-07 05:08:51.079598	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--First walk	L11253013	P	1.1237720	-70.0894010	2020-01-13	06:50:00	obsr129146	S67864384	Traveling	P22	EBIRD	105	1.609		1	1	G5242841	Walking slowly along the dirt road through terra firme forest, with small clearings and a power line cut. National Audubon Society board trip with Manakin Nature Tours.	
2023-06-07 06:42:32.107262	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-13	12:02:00	obsr129146	S67864564	Traveling	P22	EBIRD	253	3.219		10	1	G5242838	Lunch and birding around the power station, including the river overlook. Then we hiked to the Guianan Cock-of-the-rock lek and back, with another bit of birding from the river overlook before we departed. National Audubon Society board trip with Manakin Nature Tours.	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr555669	S70255848	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2023-06-07 05:50:50.889275	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--Second walk	L11253180	P	1.1378560	-70.0685580	2020-01-13	08:46:00	obsr213994	S67943684	Traveling	P22	EBIRD	182	0.805		10	1	G5242839	Walking along the road and briefly into the forest itself (GPS track doesn't fully capture this). Mix of open-country and forest birds because of the clearings along the road. Little flock of antwrens and antbirds was mainly identified by our guides -- they moved through very quickly and in thick vegetation. National Audubon Society board trip with Manakin Nature Tours.	
2020-05-21 05:25:01	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Primary forest	L11254084	P	1.1952890	-70.1944770	2020-01-14	15:52:00	obsr213994	S67943755	Traveling	P22	EBIRD	151	0.805		10	1	G5242856	We returned to the primary forest section of this trail in the late afternoon and stayed until dark to listen for owls and Nocturnal Curassow, none of which materialized. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:55:45	Colombia	CO	Vaupés	CO-VAU							Camino Mitú (1.2195,-70.1960)	L11254103	P	1.2194880	-70.1959520	2020-01-14	15:25:00	obsr213994	S67943758	Stationary	P21	EBIRD	9			10	1	G5242857		
2023-06-29 21:03:41.732791	Colombia	CO	Vaupés	CO-VAU							Camino Mitú--White Sand area	L11254186	P	1.1740990	-70.1515400	2020-01-15	16:10:00	obsr129146	S67871742	Traveling	P22	EBIRD	15	0.161		10	1	G5242851		
2023-06-29 21:03:41.732791	Colombia	CO	Vaupés	CO-VAU							Camino Mitú--White Sand area	L11254186	P	1.1740990	-70.1515400	2020-01-15	16:10:00	obsr213994	S67943745	Traveling	P22	EBIRD	15	0.161		10	1	G5242851		
2020-04-27 21:57:12	Colombia	CO	Vaupés	CO-VAU							Mitú--(1.2550,-70.2303)	L11254299	P	1.2550250	-70.2303410	2020-01-16	11:30:00	obsr129146	S67872573	Traveling	P22	EBIRD	27	0.629		10	1	G5242860	Birding through the eastern part of town, with palmcreeper as our target (success!). National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:57:12	Colombia	CO	Vaupés	CO-VAU							Mitú--(1.2550,-70.2303)	L11254299	P	1.2550250	-70.2303410	2020-01-16	11:30:00	obsr213994	S67943803	Traveling	P22	EBIRD	27	0.629		10	1	G5242860	Birding through the eastern part of town, with palmcreeper as our target (success!). National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 23:58:35	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--Puente de Lata	L11252992	P	1.1223340	-70.0937750	2020-01-13	05:27:00	obsr213994	S67943688	Traveling	P22	EBIRD	80	0.161		10	1	G5242842	Sunrise at the bridge. National Audubon Society board trip with Manakin Nature Tours.	
2023-06-07 05:08:51.079598	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--First walk	L11253013	P	1.1237720	-70.0894010	2020-01-13	06:50:00	obsr213994	S67943687	Traveling	P22	EBIRD	105	1.609		1	1	G5242841	Walking slowly along the dirt road through terra firme forest, with small clearings and a power line cut. National Audubon Society board trip with Manakin Nature Tours.	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr1535233	S70265305	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr1117698	S70250197	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr1535247	S78262591	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr981864	S70313578	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr555669	S71781471	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr545278	S70248224	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr1535233	S70265276	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr543784	S70250195	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 15:40:21.114539	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr1500721	S70268816	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-26 16:03:24.791068	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	14:26:00	obsr545278	S70250196	Traveling	P22	EBIRD	225	1.400		8	1	G5437286	Walk on forest trail to big granite boulder and Rupicola lek. Ptly cloudy, sunny, lt breeze to calm, warm and humid. Walking back at 16:50. End 18:11	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr1117698	S70248225	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr1500721	S70268825	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr1535247	S78262593	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr981864	S70313631	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2021-03-27 02:35:23.12726	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-29	13:18:00	obsr543784	S70248223	Traveling	P22	EBIRD	68	0.140		8	1	G5437108	Campamento MCH, around lunchtime. Ptly cloudy, sunny, lt to moderate breeze, warm temp. End 14:26	
2023-06-07 06:42:32.107262	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2020-01-13	12:02:00	obsr213994	S67943682	Traveling	P22	EBIRD	253	3.219		10	1	G5242838	Lunch and birding around the power station, including the river overlook. Then we hiked to the Guianan Cock-of-the-rock lek and back, with another bit of birding from the river overlook before we departed. National Audubon Society board trip with Manakin Nature Tours.	
2023-06-07 05:50:50.889275	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--Second walk	L11253180	P	1.1378560	-70.0685580	2020-01-13	08:46:00	obsr129146	S67865379	Traveling	P22	EBIRD	182	0.805		10	1	G5242839	Walking along the road and briefly into the forest itself (GPS track doesn't fully capture this). Mix of open-country and forest birds because of the clearings along the road. Little flock of antwrens and antbirds was mainly identified by our guides -- they moved through very quickly and in thick vegetation. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:53:37	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--House with cacique colony	L11253204	P	1.1388210	-70.0768660	2020-01-13	16:33:00	obsr129146	S67865517	Traveling	P22	EBIRD	23	0.483		10	1	G5242836	We stopped to see the mixed cacique colony in a tree near home, and then discovered the Red-fan Parrots! National Audubon Society board trip with Manakin Nature Tours.	
2020-04-28 00:31:08	Colombia	CO	Vaupés	CO-VAU							Camino Santa Cruz--House with cacique colony	L11253204	P	1.1388210	-70.0768660	2020-01-13	16:33:00	obsr213994	S67943679	Traveling	P22	EBIRD	23	0.483		10	1	G5242836	We stopped to see the mixed cacique colony in a tree near home, and then discovered the Red-fan Parrots! National Audubon Society board trip with Manakin Nature Tours.	
2020-06-01 08:41:52	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Secondary forest	L11254067	P	1.2093090	-70.1960040	2020-01-14	05:58:00	obsr213994	S67943685	Traveling	P22	EBIRD	235	1.609		10	1	G5242840	Walking through secondary terra firme forest on a dirt road. A couple of nice mixed flocks. National Audubon Society board trip with Manakin Nature Tours.	
2020-06-01 08:41:52	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Secondary forest	L11254067	P	1.2093090	-70.1960040	2020-01-14	05:58:00	obsr129146	S67870888	Traveling	P22	EBIRD	235	1.609		10	1	G5242840	Walking through secondary terra firme forest on a dirt road. A couple of nice mixed flocks. National Audubon Society board trip with Manakin Nature Tours.	
2022-10-26 13:22:00.61874	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Primary forest	L11254084	P	1.1952890	-70.1944770	2020-01-14	10:03:00	obsr213994	S67943743	Traveling	P22	EBIRD	97	0.805		10	1	G5242850	New list for primary forest portion of hike. Road rather steep and slippery in places. National Audubon Society board trip with Manakin Nature Tours.	
2022-10-26 13:22:00.148319	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Primary forest	L11254084	P	1.1952890	-70.1944770	2020-01-14	10:03:00	obsr129146	S67870967	Traveling	P22	EBIRD	97	0.805		10	1	G5242850	New list for primary forest portion of hike. Road rather steep and slippery in places. National Audubon Society board trip with Manakin Nature Tours.	
2020-05-21 05:25:01	Colombia	CO	Vaupés	CO-VAU							Bocatoma Terra Firme--Primary forest	L11254084	P	1.1952890	-70.1944770	2020-01-14	15:52:00	obsr129146	S67871140	Traveling	P22	EBIRD	151	0.805		10	1	G5242856	We returned to the primary forest section of this trail in the late afternoon and stayed until dark to listen for owls and Nocturnal Curassow, none of which materialized. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:55:45	Colombia	CO	Vaupés	CO-VAU							Camino Mitú (1.2195,-70.1960)	L11254103	P	1.2194880	-70.1959520	2020-01-14	15:25:00	obsr129146	S67871048	Stationary	P21	EBIRD	9			10	1	G5242857		
2023-06-29 20:45:01.683391	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo--Village	L11254169	P	1.1396130	-70.1279320	2020-01-15	12:55:00	obsr213994	S67943749	Traveling	P22	EBIRD	181	2.414		10	1	G5242853	Lunch and midday birding in the village area and then birding up and down the road a short distance in either direction (which is not captured in the GPS track). Grassy pastures with a variety of interesting birds. National Audubon Society board trip with Manakin Nature Tours.	
2023-06-29 20:45:01.683391	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo--Village	L11254169	P	1.1396130	-70.1279320	2020-01-15	12:55:00	obsr129146	S67871633	Traveling	P22	EBIRD	181	2.414		10	1	G5242853	Lunch and midday birding in the village area and then birding up and down the road a short distance in either direction (which is not captured in the GPS track). Grassy pastures with a variety of interesting birds. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 22:12:30	Colombia	CO	Vaupés	CO-VAU							Mitú--Hotel Brasilia	L11254196	P	1.2542280	-70.2328240	2020-01-12	13:29:00	obsr213994	S67943677	Traveling	P22	EBIRD	32	0.322		9	1	G5242835	Short walk in town, from Hotel Brasilia. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:55:38	Colombia	CO	Vaupés	CO-VAU							Mitú--Hotel Brasilia	L11254196	P	1.2542280	-70.2328240	2020-01-15	17:01:00	obsr129146	S67871843	Stationary	P21	EBIRD	64			4	1	G5242852	Birding from the hotel balcony as evening fell. David J. Ringer, David Hartwell, Michele Crist, Art Wang. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:55:38	Colombia	CO	Vaupés	CO-VAU							Mitú--Hotel Brasilia	L11254196	P	1.2542280	-70.2328240	2020-01-15	17:01:00	obsr213994	S67943748	Stationary	P21	EBIRD	64			4	1	G5242852	Birding from the hotel balcony as evening fell. David J. Ringer, David Hartwell, Michele Crist, Art Wang. National Audubon Society board trip with Manakin Nature Tours.	
2020-04-27 21:53:31	Colombia	CO	Vaupés	CO-VAU							Mitú--Hotel Brasilia	L11254196	P	1.2542280	-70.2328240	2020-01-12	13:29:00	obsr129146	S67860298	Traveling	P22	EBIRD	32	0.322		9	1	G5242835	Short walk in town, from Hotel Brasilia. National Audubon Society board trip with Manakin Nature Tours.	
